     27.89      10.25
      4.71      20.89
     23.31       4.03
     26.97       6.01
      7.05      14.18
     21.29      22.66
      9.66      17.98
      1.57       8.36
     22.81      12.02
     12.55      22.93
     19.25       6.45
      5.93      12.22
     12.72      16.37
     21.85      19.67
     24.09      10.45
      2.55      15.83
     28.95       6.24
     21.46       7.22
      8.75       6.75
      7.98      28.77
      3.01       3.28
     18.78       1.96
      3.61       8.17
      7.34      16.26
     28.76      15.94
      4.68      18.66
     24.72       7.17
      7.36      10.69
     16.27       6.07
      1.51      25.26
     28.40      25.61
      7.96       4.57
     19.12      27.77
     14.82      20.21
     11.09      28.39
     17.80      24.45
     13.36      26.30
     14.43      11.71
     15.83      13.67
     11.23       5.73
     17.28       8.96
     25.08       2.78
     27.39      13.24
      9.40      22.35
     28.03      20.39
      6.89       1.13
     26.71      27.20
     21.72      27.44
     21.70      16.65
     15.60      24.62
