     28.43      12.64
      3.81      16.72
     20.01       7.20
     28.98       5.28
     14.42      10.08
     22.98      27.39
     19.70      13.43
      9.85       7.07
     28.06      25.72
      4.39      13.81
     19.76      11.01
      6.08      10.93
     16.69      15.02
     16.00      28.91
     27.55      14.66
      1.16      18.45
     25.87       3.43
     16.03       1.38
     11.77      12.40
      6.75      17.25
      1.58       8.15
     13.97       1.84
      6.53       7.28
      2.71      12.20
     25.24      23.16
      1.51      10.29
     28.04       8.46
     12.47       4.30
     11.52       1.51
      9.11      16.40
     19.65      21.41
      3.13       2.44
      9.77      24.25
     12.32      21.11
     11.69      26.67
     17.97      17.36
     10.45      20.12
     21.88       9.57
     21.91      12.63
     15.02       5.65
     18.25       9.70
     18.15       3.94
     24.83       9.52
      3.85      20.02
     22.35      23.39
      9.48       1.70
     18.92      28.81
     16.17      23.59
     21.36      19.27
      7.45      23.16
