     23.04       9.12
      2.01      21.21
     20.27       4.91
     20.00       7.39
      9.88      15.27
     19.27      17.51
      6.22      24.99
      4.63       7.25
     21.29      14.14
     17.80      21.28
     18.07       6.48
      6.02      18.66
     12.02      22.09
     15.30      22.52
     23.44      12.44
      5.94      21.17
     27.49       1.06
     20.24      10.44
     12.14       8.51
      9.22      23.93
      2.59       4.71
     17.92       1.00
      7.27       5.88
     13.44      15.44
     28.46      16.38
      8.25      19.40
     17.11      13.31
      4.47      14.14
     10.64       4.57
      4.02      28.10
     28.17      18.37
      8.05       1.93
     28.19      24.54
     11.31      19.17
      9.97      27.79
     22.82      24.13
     17.43      28.85
     16.95      16.52
     14.14      17.64
      6.51       9.11
     12.78      12.96
     25.92       3.75
     25.01      14.08
     11.56      24.27
     23.94      17.59
      4.72       1.41
     24.30      20.71
     28.60      26.85
     21.66      16.36
     23.00      26.90
