     28.31      10.43
      2.50      20.51
     23.71       4.67
     28.48       1.31
      8.73      14.14
     23.88      20.86
     11.37      14.80
      2.10       5.92
     20.75      14.91
      9.86      20.62
     20.30       8.71
      8.24      11.20
     14.19      11.92
     26.12      20.14
     22.57       8.63
      5.55      15.73
     26.64       7.01
     21.72       5.11
     10.34      11.06
      7.06      26.66
      4.33       5.47
     17.36       3.37
      4.74      10.18
      7.38      17.76
     27.76      18.16
      1.27      15.88
     23.89       6.96
      8.07       7.17
     15.60       4.64
      5.22      28.10
     25.34      24.54
      4.82       2.23
     18.51      28.67
     16.22      21.21
     10.10      27.68
     19.09      20.74
     10.83      22.38
     12.85      10.44
     17.04      11.91
     12.76       5.93
     16.04       8.80
     24.08       1.84
     27.60      13.28
      6.35      22.46
     28.45      21.39
      7.46       1.05
     24.48      27.24
     20.80      25.76
     20.85      17.46
     14.28      24.33
