     28.79      11.79
      3.06      20.86
     22.95       4.97
     27.06       2.83
     10.53      12.18
     23.96      19.24
     16.65      13.86
      3.75       3.58
     18.98      16.03
      8.37      17.78
     20.77       8.52
      6.16      11.68
     15.25      11.45
     24.63      23.03
     22.23      11.13
      3.63      15.04
     28.14       5.99
     20.29       4.08
     13.51      13.22
      8.38      23.29
      5.59       7.57
     17.68       3.27
      4.22       9.02
      5.31      18.68
     27.65      16.32
      4.58      12.95
     23.04       7.14
      8.88       3.58
     13.09       2.78
      6.58      26.27
     21.74      23.32
      1.81       2.03
     17.93      28.47
     17.43      22.35
      9.15      27.01
     18.62      20.45
     10.25      21.65
     10.81       7.91
     18.29      12.33
     13.71       6.56
     15.23       8.08
     23.02       1.07
     27.49      13.91
      5.80      23.85
     27.01      23.78
      8.00       1.22
     22.35      27.27
     19.42      24.33
     22.79      17.08
     12.82      24.08
