     28.57      11.98
      4.28      16.96
     19.00       6.80
     28.35       4.13
     13.17       8.71
     25.90      27.54
     18.86      14.82
      8.62       5.33
     29.00      28.03
      6.63      14.10
     18.06      11.63
      7.20      11.96
     16.35      12.85
     16.39      27.58
     26.28      14.24
      1.56      16.85
     25.83       4.71
     15.86       1.15
     11.22      11.38
      6.09      17.95
      3.29       7.99
     13.78       1.00
      6.68       4.38
      3.18      13.97
     25.53      21.93
      3.78      10.41
     28.15       7.42
     12.51       3.21
     11.47       1.27
      8.70      18.42
     19.01      22.07
      5.01       2.27
     12.02      25.89
     13.78      23.74
     12.10      28.38
     16.97      17.05
     12.12      19.16
     19.85       9.28
     21.95      10.53
     13.91       5.09
     15.71       6.46
     20.34       4.34
     25.47      10.82
      4.11      23.33
     23.36      25.17
      8.31       2.17
     19.47      28.74
     17.14      23.60
     23.07      18.65
      8.53      23.34
