     25.53      11.71
      2.42      14.82
     21.55       7.93
     27.99       7.11
     16.75      10.59
     16.88      23.75
     18.25      13.96
     12.06      10.20
     25.03      28.33
      7.51      14.59
     24.45      14.00
      3.76      11.38
     16.18      18.21
     15.29      26.19
     27.76      17.52
      1.17      22.24
     25.94       1.12
     15.85       2.78
     12.24      15.82
      9.94      16.78
      3.47       4.37
     13.88       6.19
      7.50       7.72
      1.00      12.75
     22.16      19.67
      3.03       8.09
     25.43       8.52
     11.44       7.76
     10.14       2.74
      8.79      12.90
     16.01      20.95
      1.80       1.83
      7.86      21.95
     12.54      18.19
     10.96      23.58
     18.46      19.58
      5.41      20.92
     26.61       5.43
     23.22      16.46
     17.52       8.62
     20.04      12.06
     17.82       6.22
     23.01      10.22
      4.36      17.56
     22.27      21.74
      8.10       1.80
     17.93      28.91
     14.42      23.56
     20.44      17.73
      5.64      23.10
