     27.80      10.72
      4.51      21.13
     22.84       3.93
     27.29       7.39
      7.05      13.77
     20.42      23.27
      9.77      19.23
      1.11       9.26
     22.69      12.08
     13.48      23.63
     19.75       5.93
      4.76      11.96
     12.22      17.86
     20.28      19.65
     25.50      10.04
      1.13      16.05
     28.55       5.36
     21.31       7.61
      8.72       7.53
      8.36      27.94
      2.57       2.54
     19.30       1.45
      4.07       7.13
      7.32      17.05
     28.13      15.06
      5.44      18.76
     23.79       8.31
      7.35      11.50
     15.27       5.72
      1.81      24.34
     27.87      24.92
      8.34       3.13
     19.33      27.47
     14.35      19.88
     11.42      28.63
     18.46      25.53
     14.22      27.62
     15.13      12.13
     15.43      14.27
     10.72       5.66
     17.17       9.91
     24.97       2.82
     27.32      13.23
     11.52      22.94
     27.52      20.06
      6.70       1.19
     26.56      28.24
     22.03      28.01
     21.98      16.38
     15.14      25.05
