     28.99      10.57
      4.53      18.08
     18.72       6.49
     27.69       2.91
     12.64       8.24
     29.00      24.28
     19.28      14.33
      7.32       3.48
     26.67      26.15
      9.05      15.80
     18.69      10.46
      8.30       9.27
     13.58      12.37
     17.93      26.76
     24.29      14.42
      1.75      15.87
     25.53       4.79
     15.86       2.70
     10.68      11.91
      6.31      19.05
      5.06       7.45
     13.97       1.09
      4.27       5.08
      3.77      16.07
     26.47      19.24
      6.12      10.67
     27.28       7.42
      9.88       6.00
     11.71       2.66
      8.27      20.55
     19.29      21.88
      4.43       2.89
     14.18      27.52
     15.22      24.74
     11.82      28.98
     15.85      18.56
     12.55      18.19
     16.61       8.73
     22.09       8.48
     13.13       4.10
     15.97       6.00
     22.93       5.95
     26.14      12.35
      4.39      26.82
     23.00      27.64
      9.14       2.20
     20.06      28.68
     17.21      24.51
     24.32      17.46
      9.68      23.54
