     27.63      12.38
      3.42      16.41
     20.26       7.19
     28.71       5.85
     15.46      10.29
     21.53      25.86
     19.78      13.74
     10.45       7.93
     28.59      26.44
      4.15      13.43
     21.26      11.81
      5.38      10.84
     16.81      16.12
     15.80      28.16
     27.61      15.45
      1.92      19.59
     25.89       2.79
     15.90       1.85
     11.61      13.38
      7.63      17.12
      1.25       7.65
     14.01       2.76
      6.43       8.50
      2.60      12.00
     23.84      21.67
      1.58       9.69
     28.30       8.67
     12.19       5.25
     11.39       1.00
      9.31      15.40
     19.77      21.44
      2.19       2.52
      8.87      23.50
     12.38      20.31
     11.49      25.82
     18.22      17.88
      8.84      20.10
     22.29       8.39
     22.16      13.69
     15.84       6.30
     18.34      10.28
     18.51       5.11
     25.17       9.32
      3.76      18.81
     21.28      22.74
      9.16       1.27
     18.65      28.84
     15.69      23.58
     20.72      19.20
      6.70      23.00
