     26.38       9.80
      2.50      21.11
     21.77       3.50
     25.11       7.93
      8.68      14.81
     19.25      21.80
      6.89      23.39
      2.69       8.82
     21.90      13.29
     17.10      22.44
     19.46       5.79
      4.62      14.92
     11.67      21.86
     14.19      19.62
     24.50      11.34
      5.45      18.71
     27.40       2.08
     20.71       9.18
     10.57       9.80
      9.89      24.65
      1.18       2.37
     19.89       1.65
      5.82       3.43
     10.68      17.15
     27.26      15.27
      8.25      18.99
     20.09      12.44
      6.35      12.31
     11.33       4.34
      5.03      24.91
     26.54      21.23
      9.16       3.31
     22.83      26.29
     12.37      18.49
     12.44      28.64
     20.23      24.80
     14.31      27.18
     16.49      15.92
     13.82      16.61
      9.01       7.88
     15.58      11.48
     25.46       1.28
     24.78      14.20
     12.80      24.77
     25.49      18.73
      6.00       1.04
     25.18      24.70
     25.05      27.99
     23.05      15.35
     20.17      27.79
