     28.40      11.97
      4.05      21.11
     21.59       5.37
     27.75       2.72
     10.82      11.64
     23.91      18.79
     16.42      13.71
      4.24       2.89
     20.30      17.43
      8.05      16.85
     20.89       8.21
      6.36      11.17
     14.89      11.57
     24.02      23.80
     21.95      12.23
      2.30      14.72
     28.84       5.69
     19.58       4.12
     13.64      13.40
      8.41      22.50
      6.96       7.14
     17.75       3.22
      3.33       8.46
      4.77      19.06
     26.85      16.30
      5.00      13.54
     23.51       7.10
      9.33       2.92
     12.47       2.05
      7.25      25.62
     21.42      22.67
      1.09       2.70
     17.76      28.22
     16.92      22.71
      8.86      26.80
     18.55      20.39
     10.71      21.63
      9.55       7.56
     19.58      12.02
     13.71       6.10
     15.77       8.00
     22.98       1.71
     27.37      13.79
      5.37      23.83
     26.01      24.57
      7.96       1.14
     21.71      27.28
     18.75      24.68
     23.79      16.76
     12.39      24.01
