     28.12       9.78
      3.67      20.40
     23.60       4.67
     28.34       2.49
      7.89      14.83
     23.06      21.43
      9.79      15.46
      1.56       6.69
     21.41      13.99
     10.71      21.35
     19.89       7.96
      6.93      11.10
     13.73      13.33
     25.04      19.72
     22.87       9.20
      5.81      15.43
     27.46       7.35
     21.49       5.99
     10.18       9.70
      7.19      27.54
      3.91       4.77
     17.73       3.00
      5.03       9.99
      7.46      17.18
     27.96      17.73
      2.66      17.41
     23.74       6.80
      7.81       8.35
     16.23       5.28
      4.21      27.13
     26.69      24.88
      5.82       2.97
     18.71      28.39
     15.78      20.89
     10.41      27.91
     18.62      21.93
     11.63      23.61
     13.01      10.83
     16.66      12.47
     12.28       5.87
     16.90       8.45
     24.76       1.29
     27.53      13.27
      6.53      22.00
     28.93      21.07
      7.28       1.01
     25.19      27.23
     21.09      26.29
     21.12      17.20
     14.76      24.41
