     26.74      11.60
      6.77      12.77
     20.36       4.97
     26.76       9.12
     15.03       2.87
     14.78      22.22
     17.46      15.26
     16.49      10.74
     17.99      25.95
     10.11      15.30
     28.28      17.81
      1.96      10.71
     13.67      19.43
     14.07      25.77
     28.06      21.63
      1.63      27.97
     19.87       1.78
     12.75       2.51
     15.77      12.81
     13.49      16.24
      8.85       7.33
     10.01       9.14
     11.43       5.29
      3.98      14.48
     23.30      19.64
      5.08       5.65
     20.48      10.56
     12.68      12.31
      8.40       4.42
      5.83       8.48
     12.99      23.16
      2.16       7.08
      5.20      16.37
     12.46      21.23
      9.57      18.02
     19.32      22.68
      8.56      24.58
     28.96       2.00
     25.22      18.37
     21.88      13.63
     20.92      17.07
     18.82       8.29
     23.75      11.23
      1.88      17.18
     25.37      25.15
      8.90       1.90
     16.51      28.93
      9.58      27.29
     16.82      21.06
      5.30      27.07
