     25.65      11.56
      6.50      12.68
     21.04       6.65
     27.44       8.01
     16.16       8.05
     15.30      22.49
     16.52      14.31
     13.48      12.22
     21.86      28.00
     10.70      14.95
     27.29      15.94
      2.95      11.08
     15.18      19.70
     14.84      24.45
     27.90      19.37
      2.04      24.28
     25.64       2.24
     14.46       1.30
     12.90      14.28
     12.49      16.85
      6.25       4.66
     12.45       8.90
      8.46       7.02
      3.00      13.51
     22.88      19.67
      4.32       6.67
     21.55       8.63
     10.77       9.99
      9.21       4.33
      7.86      10.73
     12.77      22.23
      2.26       3.32
      7.20      20.34
     12.67      19.02
      9.69      21.06
     18.76      20.77
      6.04      22.50
     27.91       2.94
     24.89      17.68
     19.45      10.66
     20.52      15.23
     18.43       7.58
     22.95      11.45
      3.58      16.44
     23.56      22.49
      7.49       2.03
     17.29      28.98
     11.26      24.05
     19.73      18.08
      7.75      24.44
