     28.83      12.57
      4.15      16.47
     19.48       6.99
     28.65       4.67
     13.31       9.86
     24.51      29.00
     18.99      14.55
      9.20       6.15
     27.95      26.32
      5.12      14.70
     18.83      11.37
      6.63      11.58
     16.55      13.85
     16.20      28.30
     27.17      14.16
      2.15      17.29
     25.85       4.10
     16.12       1.54
     11.93      11.36
      6.00      17.45
      2.49       8.23
     13.96       1.31
      6.83       5.44
      2.91      13.03
     25.39      23.37
      2.73      10.29
     28.99       7.91
     12.80       3.34
     11.75       1.57
      8.89      17.46
     19.31      21.76
      4.12       2.35
     10.95      25.11
     13.04      22.46
     11.91      27.57
     17.71      16.80
     11.37      19.64
     21.28       9.50
     21.90      11.48
     14.16       4.95
     16.81       7.91
     18.83       3.70
     24.72      10.17
      3.99      21.76
     23.48      24.08
      8.67       2.27
     19.21      28.77
     16.68      23.60
     22.26      18.94
      8.02      23.26
