     28.51      10.37
      4.06      21.05
     22.16       3.47
     28.32       8.16
      6.72      15.04
     19.47      23.33
      9.26      21.64
      1.15       9.88
     22.56      12.43
     15.83      23.55
     20.24       5.33
      3.75      12.59
     11.64      20.56
     17.18      19.60
     25.51      10.36
      4.44      16.48
     26.93       3.37
     21.01       8.39
      8.96       9.54
      9.12      26.30
      1.70       1.09
     20.32       1.56
      4.97       5.09
      8.40      17.62
     27.70      15.16
      6.45      19.36
     20.87      10.74
      7.51      11.17
     13.31       5.03
      3.86      23.69
     27.20      23.08
      8.91       2.33
     20.64      28.64
     13.43      19.22
     12.08      28.91
     17.88      26.32
     15.90      27.77
     16.09      13.61
     14.62      15.44
      9.71       5.52
     17.36      11.13
     25.04       2.73
     25.66      13.31
     11.54      22.82
     26.51      19.39
      6.32       1.31
     25.87      27.24
     22.85      28.88
     22.55      15.84
     18.26      28.96
