     26.35       9.79
      2.47      21.11
     21.75       3.52
     25.06       7.93
      8.72      14.79
     19.25      21.75
      6.85      23.42
      2.72       8.80
     21.91      13.32
     17.10      22.40
     19.44       5.80
      4.63      14.96
     11.67      21.88
     14.16      19.63
     24.48      11.36
      5.45      18.76
     27.41       2.06
     20.71       9.19
     10.60       9.80
      9.90      24.62
      1.20       2.39
     19.87       1.65
      5.83       3.43
     10.73      17.13
     27.26      15.27
      8.27      18.99
     20.06      12.45
      6.33      12.33
     11.29       4.33
      5.05      24.93
     26.53      21.20
      9.16       3.30
     22.87      26.25
     12.33      18.46
     12.41      28.65
     20.29      24.80
     14.30      27.15
     16.49      15.96
     13.80      16.63
      9.00       7.94
     15.52      11.48
     25.49       1.25
     24.80      14.21
     12.82      24.81
     25.48      18.72
      6.00       1.00
     25.17      24.66
     25.10      27.98
     23.04      15.35
     20.20      27.78
