     28.22      12.57
      3.72      16.75
     20.14       7.25
     28.94       5.42
     14.69      10.14
     22.61      26.99
     19.87      13.16
     10.00       7.29
     28.40      25.91
      4.21      13.59
     20.32      11.21
      5.94      10.77
     16.72      15.30
     15.95      28.72
     27.57      14.86
      1.12      18.74
     25.87       3.26
     16.00       1.06
     11.73      12.65
      6.97      17.21
      1.36       8.12
     13.73       2.00
      6.46       7.73
      2.73      12.14
     24.88      22.77
      1.15      10.17
     27.81       8.59
     12.40       4.54
     11.74       1.45
      9.16      16.14
     19.73      21.32
      2.89       2.46
      9.48      24.04
     12.34      20.90
     11.64      26.45
     18.03      17.49
     10.03      20.11
     21.67       9.57
     21.91      12.91
     15.23       5.81
     18.28       9.85
     18.24       4.24
     25.21       9.39
      3.81      19.60
     22.07      23.23
      9.40       1.59
     18.85      28.81
     16.05      23.59
     21.15      19.34
      7.31      23.14
