     28.32      11.42
      4.38      17.44
     18.55       6.62
     28.07       3.61
     13.06       7.60
     27.22      26.15
     19.03      14.61
      8.07       4.54
     28.00      28.34
      7.66      14.82
     18.33      11.13
      8.14      11.00
     15.17      12.65
     16.56      26.90
     25.43      14.31
      1.00      16.43
     25.81       5.29
     15.83       1.81
     10.52      11.42
      6.19      18.42
      4.04       7.76
     13.89       1.04
      5.65       4.68
      3.43      14.87
     25.69      20.55
      4.78      10.52
     27.33       6.95
     11.38       4.28
     10.87       1.30
      8.52      19.33
     18.96      22.15
      5.86       2.19
     13.04      26.63
     14.47      24.96
     12.29      28.85
     15.96      17.75
     12.83      18.69
     18.47       9.05
     22.01       9.66
     13.34       5.43
     16.16       6.31
     21.77       4.96
     26.18      11.43
      4.23      24.82
     23.21      26.22
      8.39       1.21
     19.72      28.72
     17.34      23.83
     23.84      18.38
      9.02      23.43
