     28.17       9.95
      3.37      20.42
     23.63       4.74
     28.64       2.19
      8.11      14.66
     23.27      21.28
     10.19      15.29
      1.69       6.50
     21.24      14.22
     10.50      21.17
     20.06       8.16
      7.27      11.13
     13.85      12.97
     25.42      19.73
     22.73       9.05
      5.75      15.50
     27.25       7.26
     21.55       5.76
     10.35      10.05
      7.10      27.34
      4.02       4.95
     17.60       3.12
      4.96      10.04
      7.44      17.33
     27.81      17.94
      2.31      17.02
     23.77       6.77
      7.88       8.05
     16.10       5.09
      4.52      27.35
     26.34      24.79
      5.56       2.78
     18.66      28.46
     15.89      20.97
     10.33      27.85
     18.74      21.63
     11.42      23.30
     12.84      10.73
     16.76      12.33
     12.40       5.89
     16.68       8.54
     24.59       1.00
     27.55      13.27
      6.48      22.12
     28.81      21.16
      7.32       1.00
     25.01      27.23
     21.02      26.15
     21.05      17.27
     14.64      24.39
