     26.73       9.87
      2.76      21.10
     21.92       3.36
     25.66       7.99
      8.25      14.91
     19.24      22.25
      7.29      23.10
      2.38       9.00
     22.21      13.21
     17.12      22.85
     19.59       5.71
      4.47      14.52
     11.67      21.69
     14.59      19.56
     24.67      11.17
      5.37      18.26
     27.33       2.30
     20.76       9.04
     10.30       9.76
      9.76      24.93
      1.03       2.12
     20.09       1.72
      5.72       3.39
     10.22      17.29
     27.34      15.25
      8.03      18.98
     19.97      12.15
      6.54      12.12
     11.66       4.45
      4.83      24.70
     26.65      21.54
      9.15       3.35
     22.48      26.72
     12.65      18.66
     12.63      28.52
     19.62      24.79
     14.38      27.40
     16.42      15.53
     13.95      16.41
      9.10       7.27
     16.13      11.43
     25.17       1.58
     24.68      14.03
     12.58      24.40
     25.67      18.84
      6.01       1.41
     25.30      25.13
     24.60      28.11
     23.01      15.40
     19.87      27.89
