     28.56      11.95
      4.28      16.99
     18.97       6.79
     28.34       4.10
     13.17       8.64
     25.99      27.45
     18.87      14.80
      8.59       5.28
     28.94      28.14
      6.69      14.14
     18.08      11.60
      7.26      11.90
     16.28      12.84
     16.40      27.53
     26.23      14.24
      1.53      16.83
     25.83       4.75
     15.85       1.19
     11.18      11.38
      6.10      17.98
      3.33       7.97
     13.79       1.00
      6.61       4.40
      3.19      14.03
     25.54      21.85
      3.84      10.42
     28.10       7.39
     12.47       3.27
     11.45       1.33
      8.69      18.47
     18.99      22.09
      5.07       2.26
     12.08      25.93
     13.82      23.82
     12.11      28.43
     16.91      17.10
     12.17      19.13
     19.76       9.27
     21.95      10.48
     13.81       5.02
     15.74       6.45
     20.43       4.38
     25.52      10.85
      4.12      23.42
     23.35      25.24
      8.35       2.09
     19.49      28.74
     17.17      23.60
     23.12      18.64
      8.56      23.35
