     28.41       9.91
      4.56      18.75
     19.16       6.44
     27.57       2.15
     12.31       8.86
     27.66      22.87
     19.46      14.12
      6.76       2.68
     25.65      24.50
     10.03      16.46
     18.96       9.96
      7.57       8.83
     13.07      12.20
     19.40      26.86
     23.43      14.49
      2.28      15.43
     26.49       4.18
     16.01       3.30
     10.36      12.35
      6.59      19.63
      5.83       7.22
     14.03       1.12
      3.24       5.55
      3.96      16.72
     27.52      18.69
      7.11      10.88
     27.36       7.92
      9.36       6.25
     12.25       2.33
      8.08      21.48
     19.54      21.68
      2.82       3.40
     14.98      28.17
     14.97      23.98
     11.28      28.61
     16.66      19.10
     11.51      17.97
     15.21       8.49
     21.71       8.94
     14.08       4.28
     15.75       5.94
     22.76       5.69
     26.01      13.06
      4.52      28.34
     22.85      28.70
      8.84       2.68
     20.42      28.83
     17.63      24.97
     24.23      16.33
     10.17      23.63
