     28.32      10.79
      4.47      20.29
     20.07       6.34
     28.36       2.40
     11.62      10.15
     25.07      19.77
     19.04      13.79
      5.59       1.02
     23.35      21.24
      8.56      15.24
     19.04       8.82
      6.88       9.77
     13.92      11.90
     21.60      25.59
     21.82      13.16
      3.29      14.47
     27.45       4.61
     17.66       3.68
     10.73      13.38
      7.44      20.96
      5.52       5.00
     15.84       2.02
      1.11       6.90
      4.34      17.81
     28.31      17.55
      5.62      13.60
     26.37       6.71
     10.00       3.86
     11.97       1.60
      7.70      23.41
     20.06      21.26
      2.53       4.10
     16.65      28.49
     14.45      22.41
     10.15      27.77
     18.36      20.21
     12.57      20.65
     12.29       8.00
     20.97      11.17
     13.70       4.85
     17.25       7.79
     22.86       3.84
     26.11      14.07
      4.77      26.51
     24.03      27.07
      7.20       3.33
     20.53      27.68
     18.50      25.91
     24.33      15.96
     11.21      23.80
