     24.24       9.37
      1.11      21.18
     20.81       4.41
     21.76       7.55
      9.91      13.17
     19.26      19.05
      6.21      23.43
      4.59       7.72
     21.93      13.64
     17.00      20.29
     18.65       6.27
      5.52      17.32
     12.28      22.16
     14.55      21.50
     23.46      12.35
      5.92      21.38
     28.69       1.39
     20.41       9.99
     11.95       9.59
      9.77      23.87
      2.09       3.87
     18.62       1.23
      6.38       5.23
     12.28      15.85
     27.81      15.87
      9.13      19.09
     18.18      13.00
      5.14      13.49
     10.76       4.42
      4.48      28.01
     26.26      19.59
      7.90       2.26
     26.01      24.88
     11.51      18.68
     10.86      28.36
     22.30      24.46
     16.13      28.02
     16.88      17.93
     13.30      17.59
      7.87      10.18
     12.47      12.27
     25.84       2.67
     25.15      14.24
     12.20      24.55
     24.46      18.03
      5.85       1.64
     25.06      21.35
     27.84      27.26
     22.87      16.64
     21.98      27.22
