      0.21       5.51
      0.90       1.24
      0.92      -2.18
     -0.26      -0.24
     -5.86       3.35
     -1.84       1.39
      2.15      -0.72
      3.00      -4.20
     -0.18       2.50
     -2.22       1.02
     -0.29       0.70
     -4.36       5.38
      4.01       2.43
      5.27       2.68
      1.86       4.97
     -0.49      -3.08
     -2.31       2.74
     -0.30      -0.71
     -3.28       1.38
     -2.22       1.30
