     24.40       9.40
      1.01      21.17
     20.88       4.34
     22.00       7.57
      9.72      12.99
     19.26      19.25
      6.23      23.38
      4.45       7.80
     21.94      13.64
     16.99      20.12
     18.71       6.23
      5.45      17.14
     12.32      22.14
     14.36      21.41
     23.54      12.28
      5.89      21.24
     28.84       1.44
     20.43       9.93
     11.93       9.74
      9.84      23.86
      2.02       3.76
     18.72       1.26
      6.34       5.06
     12.12      15.90
     27.72      15.80
      9.25      19.05
     18.32      12.96
      5.23      13.40
     10.78       4.40
      4.54      27.76
     26.07      19.65
      7.90       2.32
     25.73      24.93
     11.49      18.64
     10.97      28.43
     22.23      24.50
     15.95      27.91
     16.87      18.12
     13.24      17.56
      8.11      10.38
     12.62      12.08
     25.83       2.52
     25.17      14.26
     12.28      24.61
     24.53      18.08
      5.98       1.67
     25.10      21.54
     27.63      27.32
     23.03      16.68
     21.85      27.26
