     25.93      11.57
      7.57      12.22
     20.86       6.21
     27.26       8.30
     16.69       7.04
     15.02      22.13
     16.15      14.95
     14.23      11.93
     20.85      27.46
     10.81      14.96
     28.19      16.55
      2.69      10.98
     14.84      19.90
     14.64      24.13
     27.94      19.96
      1.60      25.24
     24.14       2.12
     14.01       1.17
     13.41      14.32
     13.43      16.41
      6.59       5.47
     11.81       8.96
      8.75       6.83
      3.64      13.76
     22.99      19.66
      4.72       6.22
     20.42       8.73
      9.80      11.20
      8.92       4.80
      7.77       9.56
     12.06      23.24
      2.41       4.32
      7.06      19.39
     12.61      19.60
      9.24      20.14
     18.85      21.15
      6.69      23.04
     28.20       2.69
     25.62      17.73
     20.08      11.43
     20.34      16.33
     18.56       7.83
     23.16      11.40
      3.36      16.36
     24.03      23.18
      7.84       1.39
     17.09      28.99
     10.39      24.48
     19.23      18.39
      8.42      24.87
