     27.98       9.75
      4.92      20.64
     23.46       4.36
     27.14       3.71
      7.42      14.57
     22.22      22.01
      9.53      16.63
      1.00       7.48
     22.08      13.05
     11.58      22.10
     19.22       7.15
      6.50      11.62
     13.25      14.77
     23.53      19.70
     23.44       9.80
      4.35      15.59
     28.24       7.08
     21.53       6.79
      9.50       8.30
      7.56      28.34
      3.48       4.06
     18.23       2.50
      4.42       9.19
      7.52      16.59
     28.57      16.88
      3.87      18.54
     23.61       6.94
      7.54       9.56
     16.76       6.05
      2.93      26.24
     28.07      25.22
      6.83       3.73
     18.90      28.10
     15.33      20.57
     10.73      28.14
     18.13      23.14
     12.45      24.89
     13.69      11.25
     16.27      13.04
     11.78       5.80
     17.47       8.22
     25.47       2.45
     27.47      13.25
      6.88      21.62
     28.57      20.75
      7.09       1.07
     25.91      27.21
     21.39      26.84
     21.40      16.94
     15.25      24.50
