     -0.50      -4.88
      0.39      -0.90
      1.99       1.02
      1.64       1.28
      4.18      -0.20
     -0.80       2.48
      2.53      -4.44
      0.32      -2.36
      0.51       1.98
      0.50      -2.65
     -1.23      -0.55
      1.21       2.13
      0.15      -3.64
     -1.84       6.71
      3.21      -4.07
     -3.30      -5.48
      4.87       5.05
      0.53      -4.28
      0.47       1.46
      0.18       0.32
