     25.93       9.71
      2.16      21.12
     21.57       3.69
     24.41       7.85
      9.21      14.66
     19.25      21.22
      6.54      23.60
      3.09       8.59
     22.03      13.62
     17.08      21.91
     19.29       5.89
      4.81      15.42
     11.67      22.09
     14.01      19.91
     24.28      11.55
      5.55      19.28
     27.62       1.85
     20.65       9.35
     10.92       9.86
     10.06      24.29
      1.37       2.68
     19.62       1.56
      5.94       3.48
     10.70      16.46
     27.17      15.29
      8.54      18.99
     19.69      12.56
      6.09      12.56
     10.93       4.20
      5.12      25.34
     26.40      20.83
      9.15       3.23
     23.28      25.74
     12.25      18.55
     12.11      28.85
     21.01      24.81
     14.29      26.83
     16.57      16.41
     13.64      16.87
      8.90       8.66
     14.87      11.54
     25.72       1.14
     25.06      14.31
     13.07      25.24
     25.28      18.58
      5.99       1.43
     25.03      24.16
     25.63      27.84
     22.96      15.45
     20.55      27.67
