     28.72      12.32
      4.21      16.67
     19.28       6.91
     28.52       4.44
     13.24       9.39
     25.11      28.38
     18.75      14.94
      8.95       5.80
     28.40      27.05
      5.79      14.37
     18.47      11.51
      6.85      11.83
     16.50      13.40
     16.28      27.99
     26.79      14.19
      1.90      17.10
     25.84       4.36
     15.91       1.24
     11.64      11.35
      6.04      17.67
      2.83       8.12
     13.81       1.10
      6.94       4.72
      3.03      13.43
     25.43      22.77
      3.18      10.34
     28.64       7.70
     12.83       2.92
     11.68       1.28
      8.81      17.87
     19.18      21.89
      4.50       2.31
     11.41      25.44
     13.35      23.01
     11.99      27.91
     17.58      16.63
     11.69      19.44
     20.68       9.43
     21.91      11.06
     14.10       5.03
     16.26       7.22
     19.48       3.98
     25.04      10.45
      4.04      22.43
     23.45      24.54
      8.34       2.49
     19.32      28.76
     16.88      23.60
     22.61      18.82
      8.24      23.29
