     26.22      11.93
      1.14      15.03
     21.26       7.86
     28.20       6.77
     16.60      10.54
     18.51      24.22
     19.39      15.32
     11.53       9.45
     26.20      27.70
      6.14      14.26
     23.40      13.28
      4.06      11.50
     16.56      17.66
     15.46      26.84
     27.71      16.84
      2.55      21.83
     25.92       1.67
     16.37       3.33
     11.86      15.03
      9.18      16.89
      2.43       4.84
     13.95       5.05
      7.15       7.97
      1.74      12.47
     22.11      19.78
      2.55       8.62
     26.87       8.49
     11.69       6.93
     10.48       2.15
      9.14      13.70
     17.38      20.88
      1.45       2.67
      8.19      22.47
     12.49      18.89
     11.14      24.32
     18.35      19.14
      6.02      20.07
     25.18       6.41
     22.87      15.55
     17.07       7.73
     19.21      11.42
     17.58       5.31
     23.42       9.58
      4.68      18.55
     21.84      22.25
      8.52       1.47
     18.17      28.89
     14.84      23.57
     20.24      17.36
      4.85      22.60
