     28.33      10.92
      4.46      20.48
     20.18       6.32
     28.57       2.44
     11.53      10.32
     24.80      19.33
     18.76      13.78
      5.44       1.18
     23.00      20.88
      8.29      15.27
     19.35       8.87
      6.83       9.93
     14.03      11.87
     21.88      25.40
     22.01      13.38
      3.31      14.38
     27.46       4.95
     17.87       3.73
     11.05      13.38
      7.54      21.13
      5.17       5.00
     16.08       2.17
      1.15       7.07
      4.39      17.94
     28.04      17.41
      5.36      13.85
     26.24       6.53
     10.08       3.57
     11.87       1.46
      7.65      23.65
     20.32      21.33
      2.95       4.19
     16.86      28.32
     14.38      22.21
     10.01      27.67
     18.38      20.23
     12.70      20.99
     11.93       7.93
     20.77      11.04
     13.70       4.98
     17.09       7.81
     22.88       3.61
     26.25      14.03
      4.80      26.11
     24.23      26.80
      7.28       3.09
     20.49      27.52
     18.61      26.03
     24.22      16.08
     11.33      23.83
