     27.89      10.22
      4.72      20.88
     23.32       4.05
     26.97       5.87
      7.05      14.20
     21.35      22.62
      9.65      17.90
      1.58       8.31
     22.78      12.07
     12.49      22.88
     19.21       6.49
      6.00      12.24
     12.75      16.27
     21.94      19.67
     24.03      10.43
      2.66      15.81
     29.00       6.29
     21.47       7.19
      8.79       6.84
      7.95      28.82
      3.04       3.32
     18.75       1.99
      3.61       8.23
      7.34      16.21
     28.80      15.99
      4.64      18.65
     24.65       7.16
      7.36      10.64
     16.33       6.10
      1.60      25.31
     28.49      25.59
      7.90       4.52
     19.11      27.79
     14.85      20.23
     11.07      28.37
     17.75      24.39
     13.31      26.22
     14.39      11.68
     15.86      13.64
     11.27       5.73
     17.29       8.91
     25.10       2.76
     27.39      13.24
      9.25      22.30
     28.06      20.41
      6.90       1.13
     26.66      27.20
     21.70      27.41
     21.68      16.67
     15.64      24.61
