     28.46      10.93
      1.59      20.60
     23.98       4.68
     27.56       1.61
      9.39      13.61
     24.10      20.43
     12.59      14.28
      2.52       5.32
     20.24      15.62
      9.03      19.76
     19.80       9.23
      7.78      11.32
     15.03      11.35
     26.14      21.11
     22.76       8.75
      5.34      15.96
     26.40       6.74
     21.74       4.46
     11.28      12.05
      7.40      25.79
      4.65       6.00
     17.44       3.34
      4.52      10.32
      7.33      18.21
     28.43      17.69
      1.81      14.68
     24.00       6.68
      8.28       6.25
     14.74       4.46
      5.57      28.97
     24.29      24.28
      4.05       1.65
     18.36      28.89
     16.56      21.45
      9.85      27.51
     19.46      19.82
     10.36      21.70
     12.91       9.62
     17.34      11.48
     13.14       5.98
     15.37       9.07
     23.52       2.58
     27.65      13.29
      6.21      22.81
     28.49      21.78
      7.60       1.09
     23.94      27.25
     20.57      25.34
     20.64      17.66
     13.91      24.27
