     28.18      12.56
      3.70      16.76
     20.16       7.26
     28.93       5.45
     14.74      10.15
     22.53      26.92
     19.89      13.18
     10.03       7.33
     28.47      25.94
      4.17      13.55
     20.45      11.18
      5.92      10.74
     16.72      15.36
     15.94      28.68
     27.57      14.90
      1.17      18.80
     25.87       3.23
     15.99       1.00
     11.72      12.70
      7.02      17.21
      1.31       8.11
     13.69       2.03
      6.45       7.82
      2.73      12.13
     24.81      22.70
      1.08      10.14
     27.77       8.62
     12.39       4.59
     11.77       1.44
      9.17      16.09
     19.75      21.30
      2.84       2.46
      9.43      24.00
     12.34      20.86
     11.63      26.40
     18.05      17.52
      9.95      20.11
     21.63       9.56
     21.91      12.96
     15.28       5.85
     18.28       9.88
     18.26       4.30
     25.29       9.36
      3.81      19.52
     22.02      23.19
      9.38       1.57
     18.84      28.81
     16.02      23.59
     21.10      19.36
      7.28      23.13
