     26.98      11.61
      7.08      12.59
     20.21       4.60
     26.61       9.36
     14.54       1.63
     15.15      22.75
     18.12      15.18
     17.17      10.38
     17.14      25.49
      9.90      15.40
     27.62      18.04
      1.74      10.63
     13.18      19.29
     14.02      26.36
     28.10      22.13
      2.00      28.79
     18.60       1.68
     12.43       2.61
     16.48      12.35
     13.16      15.73
      9.06       7.12
      9.92       9.97
     12.31       4.93
      3.33      13.55
     22.88      20.00
      5.35       5.50
     20.49      11.10
     13.66      12.60
      8.23       4.93
      5.12       8.37
     12.26      24.10
      1.93       7.88
      5.23      16.39
     12.27      21.19
      9.67      17.39
     19.50      23.23
      9.11      25.04
     28.71       1.79
     24.92      18.34
     22.42      14.28
     21.09      17.29
     18.89       8.43
     23.92      11.18
      1.04      18.05
     25.76      25.74
      9.26       1.64
     16.34      28.91
      9.32      28.15
     16.89      21.34
      4.37      27.72
