      4.37      -0.66
      1.20      -1.87
      0.02      -3.58
     -7.40      -2.39
      0.33      -1.34
      5.76      -1.58
     -3.26       3.55
      1.86      -2.03
      0.63      -1.93
      0.50      -2.65
     -0.38      -1.76
      2.93      -2.17
     -5.52      -2.09
      1.51      -1.64
     -3.56       4.76
      0.35      -1.88
      1.58       0.65
      4.37       3.01
      0.77      -1.42
     -1.40       0.88
